Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
4842.297591886049,2,11.268888064360619,0,3,2,112,12,1,1
1004.0,1,13.0,1,6,1,86,2,0,0
3733.47,3,12.0,0,6,0,64,2,4,0
2748.08,2,20.0,1,5,4,21,3,1,0
3824.95,4,21.0,0,6,1,86,9,4,1
2903.4759912971485,0,8.662710435482982,3,5,2,8,2,3,1
4466.654226264862,1,7.041060463922815,0,3,1,69,7,2,1
1593.29,1,22.0,1,4,2,98,1,0,1
4625.723798280445,2,14.178888305747467,0,1,3,37,12,0,1
3852.783770608127,2,20.970964698895525,2,2,1,13,1,4,1
2047.06,1,12.0,2,4,4,61,1,0,0
1991.51,1,21.0,2,5,0,19,11,4,0
107.28,3,22.0,1,5,0,47,7,4,0
1057.36,2,6.0,0,2,0,25,12,3,0
400.4781670055903,2,12.266393902060646,0,6,1,6,5,3,1
3340.601067515911,3,5.387770684471647,1,1,0,34,10,2,1
4719.017632372299,2,2.939520838720844,0,5,1,114,4,4,1
358.67,2,7.0,1,4,1,38,2,3,0
1281.1,3,22.0,1,7,3,112,6,1,0
609.8870681233223,1,6.919018128431943,1,3,0,5,6,3,1
4885.47,3,10.0,2,4,0,91,12,1,0
2951.810170765346,4,22.771972622893795,0,6,3,26,9,0,1
1486.487825457578,3,22.910833074814576,0,0,2,37,2,4,1
4492.19,2,3.0,3,8,2,50,5,4,0
3473.8637017808137,2,12.928955354915196,1,3,1,60,2,1,1
4764.623474733485,3,22.890788621230868,2,5,1,87,1,2,1
3459.38,2,11.0,0,3,3,66,12,1,0
140.12372280520214,3,5.811380539999279,0,6,2,31,11,4,1
2911.5679878863502,3,2.0287064349583033,0,1,0,98,8,2,1
4432.041739559808,0,1.3353989808684994,2,2,0,85,4,1,1
1951.32,4,3.0,2,4,4,37,3,4,0
1434.5684642619608,2,3.0,1,8,2,85,7,3,1
3821.881777862559,0,18.742398071290435,2,4,0,30,2,3,1
3412.7351902884634,0,9.203848254777748,1,5,2,8,9,1,1
1512.41,0,16.0,2,2,4,116,10,0,0
2240.461526876331,2,20.26154669170649,0,5,3,60,9,0,1
49997.8,1,17.014803550905285,0,5,3,42,9,0,1
225.29055558783654,3,5.109874276687593,0,6,1,63,12,0,1
4707.85,0,1.0,0,3,4,116,9,3,0
571.5,4,20.0,0,8,3,69,12,4,0
584.1210917003264,3,8.10831494869388,2,5,2,80,4,0,1
3125.55,2,6.0,2,4,2,17,1,1,0
1673.97,3,6.0,0,5,1,26,13,5,0
3491.23,1,16.0,1,2,3,106,2,2,0
4133.38,1,20.0,1,5,3,2,6,1,0
1481.3,4,17.0,4,1,3,97,10,1,0
1677.5706665654407,0,14.282703182736306,1,0,2,92,6,4,1
1747.68,4,9.0,4,4,3,29,13,2,0
1098.71499041261,1,16.52127110889464,0,3,3,50,10,1,1
69.40664263651331,3,1.9421515772793327,0,7,0,70,5,2,1
3019.81,2,6.0,2,0,1,45,12,3,0
681.8352701181756,1,6.580216094540404,3,7,2,110,10,1,1
1621.0531447553656,0,9.438922775267034,1,4,2,10,8,0,1
3796.0492647418823,2,20.323256315342217,1,5,1,32,13,1,1
4242.067515122896,2,11.83032495360884,0,4,2,97,10,1,1
4148.645364090276,0,18.209394218611738,1,2,3,75,8,0,1
2671.03,0,2.0,1,1,2,95,14,4,0
4280.789829917874,3,5.614631626101241,0,3,2,10,5,2,1
4430.568414691689,0,1.8794628169538523,2,2,0,84,4,1,1
746.0198997883425,1,10.652636851071541,2,3,3,71,2,3,1
1119.49,3,17.0,2,1,1,24,10,5,1
4783.52848357531,2,12.704968886846478,1,4,0,112,5,1,1
754.27,3,12.0,1,6,4,29,12,4,0
4785.14832144229,2,13.550851192779701,1,2,4,59,3,2,1
1112.048646875411,2,16.574779821452054,2,0,1,18,7,3,1
1829.857585668213,1,3.0,2,5,1,108,7,2,1
145.5563986353467,3,20.07672854801014,0,3,2,2,13,3,1
3447.59,1,2.0,1,3,1,23,12,4,0
702.74,4,9.0,2,1,4,53,7,0,0
3705.064536395059,0,14.935283134546355,3,0,3,117,8,0,1
1777.32,0,13.0,3,5,3,24,4,3,0
4592.951585789092,3,3.6035543418682394,0,2,3,52,5,4,1
1775.609788312323,1,14.199189528575316,1,5,2,66,10,3,1
833.2,1,14.0,0,1,1,83,13,0,0
2902.0838422658385,1,9.589484389239928,3,5,2,9,4,3,1
2281.27,3,7.0,2,1,4,25,5,1,0
1181.5270519194348,0,9.903708480216874,0,2,3,7,7,0,1
49997.8,2,7.944256789944126,3,7,2,69,10,2,1
4647.167757337416,0,7.82169121732729,1,1,1,11,4,3,1
3389.5894978944657,2,16.173753002557802,0,2,3,55,8,3,1
2312.3853648768904,1,18.725967662696107,0,4,2,13,8,3,1
1338.47,4,23.0,2,1,2,64,7,4,1
1791.98,0,18.0,1,4,2,93,1,0,0
3530.37,4,15.0,0,4,1,108,10,0,0
4839.09,2,19.0,0,1,2,48,14,0,0
3241.28,4,17.0,2,6,3,6,4,1,0
4583.510353693748,2,12.701519815302994,0,1,3,97,7,3,1
3306.650820455293,0,2.176872826906063,1,4,1,102,1,4,1
2179.2037824396425,1,16.0,1,0,2,72,3,1,1
2487.007062984814,2,15.492071709381253,0,3,2,81,12,2,1
351.09,0,21.0,2,5,2,26,8,0,0
3861.4945712813274,1,9.981537404402445,0,2,3,95,4,4,1
427.9,0,17.0,0,3,0,75,7,5,0
3952.4665600566227,1,17.6865072407401,1,1,3,71,10,3,1
1202.5768783601525,2,11.801479381094072,0,3,3,47,10,3,1
96.29,4,23.0,0,0,1,87,11,4,0
2272.387339046959,2,3.408528774777576,2,3,1,41,7,3,1
2583.74,0,14.0,0,2,4,48,8,0,0
588.9698566361355,1,13.847120020205242,0,5,0,6,4,3,1
4194.766752020205,3,12.481446896885215,2,3,3,34,5,2,1
4135.48,3,12.0,1,4,0,7,8,4,0
3090.451520915463,2,15.084519768850633,0,6,1,53,5,3,1
4439.54,3,1.0,2,3,2,46,8,3,0
556.500471345229,1,12.693283446148806,2,2,3,111,12,2,1
2576.95,2,18.0,2,1,2,35,14,0,0
386.65976857119034,2,9.19100775285952,2,7,2,4,9,3,1
2387.937525471319,3,15.629052576191096,1,2,0,7,7,3,1
2244.2340338802155,0,8.199483746776052,0,0,2,32,6,4,1
4364.060334074503,0,20.477132644770137,3,5,1,91,12,0,1
3123.19,3,19.0,2,7,2,63,6,0,0
1327.23,2,15.0,2,3,0,66,1,0,0
3475.32,1,21.0,1,1,3,113,6,3,0
4741.69,0,10.0,1,7,0,36,3,4,0
4207.11,2,7.0,1,2,2,85,13,0,0
2901.98,1,20.0,2,4,3,59,14,4,1
4714.700568703423,0,14.784794233520618,1,6,2,89,7,1,1
1831.44,1,5.0,1,1,4,45,13,0,1
2300.143375738845,2,5.793284294754079,3,4,0,47,6,0,1
4503.080204034423,1,18.0,1,5,0,112,10,2,1
1179.2358911274098,2,14.240799358945246,1,1,2,80,5,2,1
4840.76,2,8.0,1,5,0,105,11,1,0
4986.0584328232735,2,18.984926600061602,2,1,3,19,4,1,1
1598.37,3,23.0,0,3,4,53,9,5,0
3251.92,3,23.0,1,4,1,102,6,4,0
3731.9374506726995,0,22.66404749360425,1,5,1,4,11,0,1
643.08,2,16.0,2,3,3,112,5,5,0
1533.41,1,19.0,1,8,2,102,4,1,0
3644.76,3,3.0,2,6,3,10,7,4,0
3237.77,2,18.0,2,7,2,16,5,5,0
3221.17,0,14.0,2,5,3,108,7,0,0
1694.5873713906183,2,3.590253904181373,2,1,0,78,13,3,1
275.31,2,13.0,0,5,3,59,4,1,0
3869.75,0,17.0,2,7,3,34,5,1,0
1241.7,0,5.0,2,7,3,88,8,1,0
3374.58,1,21.0,1,7,0,117,8,4,0
4358.709989562531,4,2.3179476474391025,2,2,0,17,12,2,1
2253.62663394706,1,8.834332786128694,2,6,1,8,5,0,1
2402.87307980563,0,17.0,1,3,4,51,5,3,1
1906.3952706708521,4,9.172097015024962,1,4,3,91,5,2,1
2084.29,4,18.0,1,3,1,64,4,4,0
695.35,2,15.0,2,3,3,35,13,3,0
4141.841448130019,1,15.365950538617273,0,3,1,112,12,3,1
518.7243030531972,4,7.183666958734669,2,3,1,80,3,0,1
3653.31,3,12.0,4,4,0,49,10,0,0
2033.28,3,9.0,0,1,0,54,6,4,0
1005.43,0,12.0,1,7,1,30,2,0,0
4360.91,3,23.0,2,8,2,42,5,3,0
4248.832003215187,2,16.59412467643112,0,3,3,56,3,1,1
4603.68,2,18.0,1,2,3,116,11,3,0
310.84169718828423,0,15.0,1,6,3,39,2,4,1
3797.742913983688,2,20.19619173463344,0,4,0,27,14,1,1
3297.811584381936,2,17.681016074249854,1,4,2,38,8,1,1
416.89863476171115,1,8.126341882984862,1,1,2,49,7,0,1
1825.41,2,13.0,0,6,1,8,13,3,0
4779.41,2,9.0,1,6,1,119,11,5,0
3066.6620364280584,1,6.135665121545484,2,2,3,113,8,4,1
1183.55,4,11.0,0,7,0,20,10,1,0
152.35354312068392,0,12.951712421101414,0,3,0,109,4,3,1
4527.46,4,23.0,1,4,0,36,4,0,0
589.87,3,17.0,0,3,0,81,8,4,0
3311.5261232412654,1,12.70297385882294,0,3,1,41,8,0,1
4020.98,2,19.0,0,7,1,7,6,4,0
2661.6,1,13.0,1,4,3,15,10,3,0
2506.784168771385,3,2.837671899107555,3,6,1,55,13,1,1
1446.6383567916419,0,19.910003375882948,0,5,3,74,9,2,1
1757.73,1,9.0,0,1,4,107,13,3,0
49997.8,1,5.0,0,0,0,69,1,1,0
1336.5435896774227,3,21.685044148411365,1,0,2,64,7,3,1
3839.391613978606,1,16.647494280106688,1,4,1,92,10,0,1
1214.64,0,14.0,1,6,3,25,5,3,0
1921.1100535895707,3,17.40620770359153,0,4,2,69,7,3,1
979.4905611080785,0,16.069627136324666,0,1,3,103,8,3,1
1866.0151752210793,1,0.6768073952481557,2,1,3,96,14,0,1
2767.65,3,22.0,0,4,0,25,6,0,0
2462.07,0,0.0,2,2,1,75,7,1,0
1912.110822804023,2,12.061735317053003,2,0,0,3,11,4,1
2019.2798633942066,2,17.563856045856248,0,5,0,113,13,1,1
3328.85,1,21.0,1,2,4,59,11,1,0
2933.9339064498063,2,13.812211253451702,1,1,0,81,10,0,1
4974.5,0,17.0,0,2,2,27,13,1,0
2795.5988707271863,2,16.306090779475415,2,1,3,113,4,3,1
2959.2898175453097,1,17.716231732908653,0,4,1,98,7,2,1
3280.68,2,18.0,0,4,1,115,8,1,0
508.2589538461739,1,16.644074231451746,0,2,3,88,11,3,1
4942.75,1,22.0,1,1,4,23,12,4,0
2805.33,3,19.0,1,1,4,107,12,3,0
541.98,2,5.0,3,0,3,87,14,0,0
2481.28,4,4.0,2,3,2,80,5,1,0
2649.46,3,19.0,1,1,1,13,5,4,0
3518.37,2,10.0,2,4,0,93,10,3,0
1314.4911872180016,2,12.734965351962561,0,3,2,28,8,0,1
2458.86,0,19.0,0,8,1,41,10,3,0
1303.669833190998,4,7.829213668382866,1,2,1,13,4,3,1
730.9924593426705,1,5.0050812865093155,0,1,3,98,9,3,1
3530.69,4,1.0,1,4,3,79,7,1,0
608.01,3,11.0,2,0,1,61,5,0,0
1102.2324395332164,2,7.270114318673446,0,3,3,102,6,0,1
4725.51,4,0.0,0,0,1,52,5,3,0
4615.23,2,4.0,1,3,1,56,4,3,0
991.2321307577606,2,15.523176420066719,0,5,0,110,12,3,1
1574.44,2,4.0,2,0,0,89,13,3,0
644.17,2,23.0,2,4,2,35,9,4,0
3963.65,3,2.0,2,5,3,84,1,1,0
4768.47,1,19.0,0,1,3,52,8,1,0
4525.26,0,9.0,2,3,0,94,10,1,0
4511.5,0,7.0,1,7,4,58,10,1,0
264.23,2,15.0,1,0,4,45,12,0,0
4836.1071624625165,2,0.22387487505507764,1,4,0,106,10,4,1
2206.309801506529,4,1.0,1,3,1,91,11,1,1
3745.9,0,2.0,0,1,4,79,6,4,0
3556.13,1,4.0,1,0,0,97,13,3,0
1177.397170443042,2,19.180187599789722,1,4,1,79,1,0,1
1344.8030407675653,3,21.736760485193106,1,1,1,65,5,2,1
816.876311087851,0,7.453401630787049,0,4,2,23,4,0,1
4563.4787658859,1,9.218955570943463,2,3,0,69,9,2,1
1135.8405666142264,1,12.572960421957038,2,5,2,44,1,4,1
99.95665617281473,3,13.552445238631211,0,1,4,32,1,2,1
4443.43,0,15.0,0,0,3,119,10,4,0
746.8303494481448,1,9.24972798590115,3,4,3,69,2,3,1
3225.477789778024,1,8.79955778563263,1,5,1,111,10,4,1
842.07,1,2.0,1,7,3,61,4,3,0
2080.4636706362207,2,14.406062033154493,0,0,3,59,11,2,1
1443.8999935708632,0,19.55003214568441,0,4,1,29,6,4,1
2913.03,3,4.0,2,2,3,85,8,4,0
1184.85,3,8.0,1,6,0,101,6,3,0
3370.8258821022337,2,18.943056960920597,1,4,0,106,11,0,1
881.03,2,19.0,1,4,1,63,1,4,0
2190.29,3,14.0,0,3,1,90,4,4,0
1182.1913077565082,1,8.91774075990263,2,1,2,80,8,3,1
3239.88,2,9.0,1,5,0,7,8,1,0
4970.4542802981305,1,2.410748136686856,2,2,3,79,4,4,1
2277.517192280209,3,7.163750131927158,1,6,0,108,3,2,1
793.22,4,7.0,2,0,1,80,1,3,0
4465.166741118558,3,1.8302145416498368,1,3,3,66,9,3,1
439.02,4,4.0,0,1,0,49,4,3,0
1607.911031227857,2,14.043562063373017,0,1,0,82,7,4,1
4002.308731563813,3,2.1543132208048954,0,4,4,58,2,1,1
2316.401078137817,4,3.624407371782741,1,6,1,58,10,4,1
4087.62,0,19.0,0,2,3,67,6,0,0
3680.656435987505,1,9.420333291007488,0,6,1,102,6,2,1
1443.28,2,12.0,2,5,2,49,5,4,0
3503.871929044081,4,15.621111534114341,0,0,1,12,7,1,1
3441.19,4,15.0,1,4,0,86,3,3,0
225.33,2,12.0,0,2,4,69,14,4,0
4643.193248880225,0,8.0,1,1,1,18,6,3,1
1202.33,0,15.0,2,5,1,37,2,3,0
3497.5,3,23.0,1,5,4,73,7,0,0
2048.81,0,15.0,2,3,3,19,11,4,0
10.13,3,22.0,1,7,3,82,5,1,0
2865.32,2,0.0,0,6,1,99,12,3,0
1218.356243473746,3,12.47864261889279,1,1,2,85,7,0,1
4777.95494395306,2,15.009671694117113,1,6,0,111,7,2,1
3235.2,3,8.0,0,8,2,95,7,3,0
3861.72189004034,2,18.841817320450488,0,1,3,83,3,4,1
2486.33,4,18.0,0,6,3,88,2,3,0
2120.758771835635,4,4.281392245263066,0,3,1,42,8,1,1
2682.47,3,3.0,2,2,2,43,7,3,0
1626.07,0,17.0,2,1,1,65,14,1,0
2250.885438031389,1,12.924615956677796,1,5,0,99,6,3,1
1039.3155430573263,0,17.583453134906513,1,2,1,78,3,3,1
3034.4509350616413,1,11.119550252830729,1,4,2,99,12,3,1
695.11,2,3.0,1,1,0,68,14,4,0
3568.82,3,8.0,0,6,2,28,14,1,0
296.75,1,1.0,1,5,1,49,14,5,0
4399.71,1,20.0,1,5,4,116,4,0,0
909.7062134625103,1,3.953476794515885,1,2,1,99,11,2,1
2802.172642344969,1,11.524407831136296,1,2,3,56,8,1,1
4203.7180559982,4,12.150930570570019,1,4,3,19,11,0,1
4734.23,1,0.0,1,5,4,85,3,0,0
2135.74,3,20.0,2,1,0,34,1,4,0
2021.82,2,21.0,2,8,0,89,4,2,0
1387.33,2,7.0,1,1,3,7,2,1,0
3896.56,1,4.0,1,6,1,9,12,1,0
3480.75,1,2.0,0,0,1,118,10,4,0
3369.131969541849,0,14.189286542023435,1,0,2,91,8,0,1
836.561880696638,2,14.14801135032517,1,4,3,111,6,1,1
2752.6280065493197,1,0.6581374487384188,1,2,2,24,2,0,1
377.7919869117925,2,4.9240709484020275,1,7,3,13,12,1,1
1065.9523897502295,2,21.738474183036537,2,1,3,105,4,1,1
2117.0,0,3.0,2,2,3,30,2,1,0
323.72,4,18.0,0,6,2,74,10,4,0
3000.57,3,7.0,4,3,3,7,8,1,0
1791.39,0,1.0,0,2,1,79,5,1,0
921.14,0,15.0,1,4,4,111,14,0,0
721.5627555966668,3,9.902701739972454,0,5,0,44,7,1,1
1050.24,1,22.0,2,0,3,1,11,1,0
1352.2025976378527,2,8.512346537049797,2,3,2,89,10,0,1
524.52,2,13.0,0,0,1,21,4,1,0
2522.64,4,1.0,0,1,0,16,2,1,0
4597.86,0,4.0,0,4,1,34,11,0,0
1827.87,2,15.0,2,7,0,58,3,1,0
2063.5,3,3.0,0,4,1,60,5,0,0
246.87,3,19.0,0,2,0,69,10,0,0
4463.42,1,22.0,2,1,3,75,9,3,0
2070.015528282319,0,9.764227742837907,0,5,0,16,12,4,1
3684.9922864449463,3,8.204130117923192,2,7,4,28,2,1,1
4960.814652568981,0,18.421136070316265,0,4,1,82,10,3,1
2246.9399263234727,1,11.798938664753333,0,1,2,34,7,3,1
1346.72,3,18.0,1,1,3,7,11,5,0
4963.95,2,1.0,2,7,3,46,2,0,0
4494.51,4,4.0,1,3,2,54,13,4,0
513.22,3,2.0,0,1,1,76,6,3,0
2125.07,2,21.0,4,7,2,58,1,1,0
1030.06,1,1.0,1,3,2,108,6,3,0
2153.1835464750725,2,11.360125204508947,0,3,2,64,5,0,1
4647.81,2,2.0,1,3,2,94,12,1,0
1106.01,1,0.0,0,4,3,68,10,3,0
1776.4855484058075,1,6.61918220561611,1,5,3,68,9,2,1
3546.63,4,14.0,1,3,3,65,4,1,0
4242.335969522078,3,12.229060289769214,0,4,3,97,10,1,1
1587.77,4,14.0,4,1,0,50,6,5,1
1324.3,0,15.0,2,0,0,113,9,1,0
4968.71,3,23.0,0,0,3,41,1,1,0
1270.1678409342678,1,13.345124030348412,0,6,4,28,10,2,1
1941.6576574746614,2,6.147278158789929,1,6,0,106,5,1,1
2451.37,0,20.0,2,2,2,20,9,3,0
2270.54,2,14.0,0,1,2,2,13,0,0
165.67,0,7.0,2,7,1,11,10,4,0
1871.37,4,5.0,2,4,1,51,7,1,0
1561.49,4,3.0,0,2,0,117,6,3,0
1898.61,0,8.0,2,2,0,25,2,3,0
3658.62,2,14.0,1,4,0,66,7,0,0
438.07449398538444,1,13.0,2,3,3,66,5,3,1
4507.0463355860775,3,8.105972322568,0,7,2,9,7,1,1
1505.5706532370828,4,8.876020682941801,0,0,1,89,10,2,1
304.24,4,0.0,2,8,3,112,7,4,0
3828.07,4,1.0,0,7,3,99,11,4,0
3352.6997899070016,1,11.425062882334249,2,2,1,80,8,1,1
3276.1864556635774,3,14.0,0,2,3,67,8,3,1
701.0731541287452,0,11.177356549266563,2,4,3,82,5,2,1
4042.32,4,17.0,0,8,1,111,11,3,0
395.14,3,18.0,1,0,0,65,6,0,0
2446.44,4,17.0,2,5,0,94,9,5,0
3355.76,2,2.0,0,8,2,66,9,0,0
1015.79,0,7.0,3,5,3,118,8,1,0
1974.47,3,6.0,2,1,3,20,3,0,0
1672.6464595634197,0,9.906707375709274,3,1,0,17,3,3,1
1833.4658282271344,1,13.970457094321617,1,0,3,52,11,0,1
3333.0674616284045,2,11.651042871361408,1,3,2,91,13,3,1
454.2376827987269,4,3.2636874396932782,1,6,2,9,7,0,1
3731.41,0,23.0,1,3,2,95,2,3,0
2538.51,3,14.0,1,7,4,17,1,3,0
4996.970133531086,3,2.3132564272313414,0,2,1,106,11,3,1
1951.79,4,18.0,2,1,2,3,5,1,0
1435.521779304357,0,8.951756203974533,1,2,1,26,6,2,1
3664.97,1,5.0,2,2,0,68,5,3,0
4292.451339744098,0,20.32825819340983,1,3,1,22,9,1,1
3734.59,1,1.0,2,3,1,53,7,4,0
999.704451139143,1,8.481931816476699,0,0,3,15,6,1,1
3764.28,4,10.0,0,5,3,107,13,1,0
1874.4637819499599,2,5.856278551439435,3,1,2,99,13,1,1
3582.786765793829,2,5.679383960729402,2,5,0,91,4,3,1
2591.1224826380612,0,14.731739151869421,1,6,0,89,5,2,1
2162.27,2,18.0,0,0,1,92,5,4,0
136.09,3,7.0,3,4,1,82,14,4,0
871.16,2,21.0,1,5,4,101,10,3,1
3694.3284264730396,2,5.86793114073272,0,5,2,102,8,0,1
379.31025858724854,3,13.37794795126177,0,4,3,33,7,1,1
516.3646117967983,4,6.529287797226352,2,2,1,79,3,0,1
4724.96,0,21.0,2,0,3,104,7,4,0
1526.304753834696,0,17.255484545557017,1,1,1,84,8,1,1
4191.715581594382,0,13.60509014944234,2,2,2,111,4,2,1
2716.92,2,8.0,1,7,1,20,7,4,0
1342.95,1,18.0,0,5,2,47,2,0,0
49997.8,1,8.680376301135272,1,3,3,6,10,0,1
1207.8502251426728,2,3.5425483943128895,1,1,2,54,6,2,1
2606.4,3,23.0,2,2,1,5,2,2,1
2901.495166492389,1,8.220930779541986,0,4,0,8,10,4,1
1990.5094916225357,2,8.579019565456747,0,6,4,5,8,3,1
2599.8,0,6.0,1,1,1,52,11,3,0
2392.38,2,19.0,3,4,1,69,3,1,0
3604.42,2,13.0,0,6,1,105,7,1,0
774.6784169280292,2,6.533152771533983,1,5,3,27,5,3,1
1354.8068957028975,2,8.955254371241054,2,3,2,88,10,0,1
4116.417937258166,2,8.387520124282828,0,0,0,82,1,4,1
2727.66,3,6.0,2,2,3,111,11,1,0
4990.05111255546,0,9.687770396781458,0,2,1,38,10,0,1
3876.07,3,7.0,2,2,1,91,2,0,0
1497.4128974785447,1,8.0,0,2,2,1,3,0,1
3342.72,4,20.0,1,3,4,83,2,4,1
896.29,0,13.0,2,1,4,25,8,1,0
4870.01,3,3.0,1,0,3,59,5,4,0
3746.349341784219,0,10.276455780999429,0,6,0,62,11,2,1
3980.47,0,18.0,1,7,0,73,4,3,0
643.01,3,7.0,4,4,4,15,1,2,0
2249.5,4,15.0,2,3,0,72,6,3,0
1944.9979400065108,2,17.78378155218864,0,7,2,117,6,1,1
3017.395136575108,2,14.755737843343338,0,6,1,82,13,0,1
4880.715831806816,1,1.1950962433133157,0,1,2,27,2,1,1
4879.6,2,16.0,0,6,1,85,7,3,0
2548.42,0,15.0,1,6,1,109,9,4,0
3725.91,3,17.0,2,5,0,57,8,1,0
2066.86,2,17.0,2,8,0,60,3,4,0
2307.4,0,3.0,0,0,1,18,1,1,0
2382.76,1,22.0,1,7,1,40,10,0,0
3085.68,0,22.0,1,2,4,36,7,1,0
3047.83,2,21.0,0,7,1,40,9,3,0
961.88,2,18.0,0,2,0,28,12,0,0
4874.1,2,2.0,1,3,0,99,14,3,0
4711.92,4,20.0,2,0,1,51,3,5,0
3166.27,1,2.0,2,7,4,114,5,4,0
49997.8,4,0.0,0,3,2,60,10,0,0
436.63,0,8.0,1,7,4,48,8,0,0
2859.43,2,4.0,0,0,4,79,7,1,0
889.9262477425442,0,22.966980190450155,1,4,0,90,11,3,1
3364.0541577526683,1,7.504175004472257,1,3,2,82,5,1,1
1899.15,3,2.0,1,7,4,68,1,1,0
2046.7245113101922,1,13.52170073753347,1,4,1,49,5,1,1
2879.15,2,23.0,4,7,4,81,2,1,0
1634.35,0,15.0,2,3,2,113,10,1,0
1316.15,2,22.0,0,7,1,8,5,4,0
3657.412024447004,3,4.302878131165507,0,3,1,82,3,4,1
1107.49,2,17.0,4,2,2,104,6,5,0
1740.6887124278906,0,20.0,1,2,2,75,4,2,1
800.4653648757396,2,7.294364405631514,1,1,1,89,9,2,1
103.63,0,21.0,0,5,4,106,6,1,0
475.21,4,7.0,1,7,3,70,3,1,0
2675.6621310753926,2,11.46412508121266,0,7,1,103,7,2,1
3541.01,2,5.0,2,1,4,39,12,3,0
1600.87,3,3.0,1,5,3,7,3,4,0
1430.07,2,8.0,0,3,3,59,4,3,0
1164.62,0,17.0,1,6,4,83,2,3,0
4562.089566766188,1,11.876913360390493,2,2,1,8,6,3,1
4116.41,1,17.0,0,5,1,56,6,3,0
4069.6,2,10.0,0,0,3,2,12,1,0
1200.6287288464084,0,9.302285372924965,0,6,0,105,3,3,1
3003.17,3,7.0,1,3,2,78,1,1,0
4195.27,0,3.0,2,3,3,71,9,3,0
3012.99,4,18.0,0,6,2,73,12,1,0
454.74,2,13.0,1,5,0,26,9,0,0
2219.08,0,8.0,1,5,0,92,1,0,0
1793.32,2,14.0,1,5,2,100,9,0,0
2474.752238746024,2,14.430344604044762,2,2,4,5,5,0,1
3094.5837488562784,3,14.543422256549263,0,3,3,52,4,3,1
35.18,2,0.0,1,3,4,31,1,4,0
2262.636673355615,2,20.269910832542738,1,6,0,86,8,2,1
1580.76,3,11.0,0,8,0,109,9,3,0
3664.41,0,11.0,0,6,1,3,8,1,0
710.773296716812,1,20.824519280043432,0,4,2,11,2,3,1
2853.5712214795053,2,22.803352852428972,1,0,3,48,3,3,1
2930.23,3,15.0,1,1,4,51,1,1,0
798.9975628831377,1,9.745826711201282,1,1,0,108,6,3,1
2619.534849213966,2,20.26075349079686,1,3,0,59,9,4,1
1887.5508514133512,1,18.3255603768937,0,3,0,20,9,4,1
693.28,3,22.0,1,3,4,86,4,4,0
4485.040099223998,1,6.919187091888794,0,2,3,56,4,3,1
2186.2583830748704,1,20.60208004454503,1,4,3,94,11,0,1
4801.64,2,13.0,2,2,4,26,1,4,0
1133.72,1,19.0,3,1,1,5,4,0,0
4088.45,3,15.0,0,7,3,103,9,5,0
3825.46,2,19.0,1,3,2,35,6,4,0
2065.89,1,12.0,2,7,3,1,3,4,0
956.2,1,4.0,1,5,3,54,1,0,0
980.0986687017952,2,10.715719562349861,1,2,3,97,13,0,1
1230.1510191746447,2,6.290989691410422,0,3,1,12,5,0,1
2401.32,4,9.0,1,5,3,11,14,1,1
3420.39,0,6.0,0,0,2,59,7,4,1
742.0526614785011,3,15.441242815125976,2,3,0,5,10,0,1
3522.6510405050435,2,19.74515441340521,0,2,0,33,4,1,1
2309.3400203622214,2,16.314495761940208,0,3,3,5,8,4,1
2513.98,2,18.0,0,4,3,50,1,1,0
371.01,4,13.0,2,6,0,55,12,3,0
3364.1216031990207,0,7.13802378201937,1,0,1,73,5,3,1
2300.05,3,21.0,1,4,4,60,6,0,0
3048.068516604814,3,11.628921086070868,2,6,1,22,9,1,1
3233.5345011208788,1,19.9186111635262,1,5,3,111,4,1,1
4788.26,4,19.0,1,3,0,8,6,4,0
4084.35,1,8.0,1,6,2,109,4,4,0
4727.694968931753,2,0.2037422219753693,0,2,3,78,12,2,1
4410.44,2,6.0,0,0,0,9,1,3,0
4439.826012111337,1,14.117289108715514,0,4,1,69,5,3,1
3483.7533367993756,3,12.852347597566936,1,1,1,57,5,0,1
4770.52,4,6.0,2,3,0,110,11,3,1
2083.6,0,20.0,0,3,1,88,3,4,1
2929.75,0,3.0,1,4,4,11,9,3,0
1252.22,2,13.0,2,4,2,23,4,1,0
4436.78,1,10.0,0,4,3,66,6,4,0
3553.965925487478,1,9.210770988615804,2,6,4,53,3,4,1
3349.0097535225655,3,6.441147611775117,1,2,0,43,11,1,1
3384.896690099724,1,6.516093085111115,0,1,2,51,9,1,1
2202.2441624070357,0,7.12595908613004,1,1,1,40,13,0,1
4889.103571991204,0,10.892592507773966,1,1,4,98,13,1,1
3795.28,2,11.0,2,6,4,59,3,2,0
3842.770491009132,3,13.671864329275152,0,2,0,24,11,3,1
453.1183791595148,3,1.3344064338200157,2,0,2,64,13,4,1
3912.4097723859986,0,2.139626854639584,1,4,3,82,6,3,1
463.53,1,18.0,2,7,2,31,9,4,0
2622.51,3,18.0,1,7,0,10,7,4,0
4864.85,2,5.0,0,3,4,113,5,0,0
1901.52,3,21.0,0,1,4,75,5,4,0
1191.4,0,19.0,0,6,0,18,4,3,0
3758.99,4,15.0,0,2,0,43,13,3,0
4231.783799377178,2,22.910819099745996,0,2,2,80,10,3,1
